#wl 	 flux 	 err 
5145.173828 	 5.244819e-16 	 1.347617e-17 
5146.357422 	 5.347186e-16 	 1.359595e-17 
5147.543945 	 5.359808e-16 	 1.361965e-17 
5148.728027 	 5.366408e-16 	 1.362812e-17 
5149.915527 	 5.462505e-16 	 1.374188e-17 
5151.100098 	 5.393563e-16 	 1.367851e-17 
5152.285156 	 5.261684e-16 	 1.338598e-17 
5153.473145 	 5.324065e-16 	 1.361763e-17 
5154.658691 	 5.500365e-16 	 1.388471e-17 
5155.847656 	 5.443007e-16 	 1.376212e-17 
5157.033691 	 5.395164e-16 	 1.378565e-17 
5158.222656 	 5.296384e-16 	 1.351076e-17 
5159.409668 	 5.303564e-16 	 1.353439e-17 
5160.596191 	 5.447030e-16 	 1.367710e-17 
5161.786133 	 5.406160e-16 	 1.374681e-17 
5162.973633 	 5.620796e-16 	 1.392890e-17 
5164.164551 	 5.469274e-16 	 1.382927e-17 
5165.352539 	 5.414190e-16 	 1.366809e-17 
5166.543457 	 5.456462e-16 	 1.369513e-17 
5167.731934 	 5.400921e-16 	 1.364551e-17 
5168.920898 	 5.467336e-16 	 1.372376e-17 
5170.112793 	 5.302015e-16 	 1.338974e-17 
5171.302246 	 5.332663e-16 	 1.351538e-17 
5172.494629 	 5.482259e-16 	 1.371106e-17 
5173.684570 	 5.484332e-16 	 1.368846e-17 
5174.877930 	 5.395391e-16 	 1.358090e-17 
5176.068359 	 5.582778e-16 	 1.381205e-17 
5177.258789 	 5.521693e-16 	 1.385757e-17 
5178.452637 	 5.533836e-16 	 1.373660e-17 
5179.644043 	 5.569583e-16 	 1.388035e-17 
5180.838379 	 5.459515e-16 	 1.363816e-17 
5182.030273 	 5.306332e-16 	 1.342488e-17 
5183.225098 	 5.427819e-16 	 1.355333e-17 
5184.417480 	 5.351460e-16 	 1.348053e-17 
5185.610352 	 5.360810e-16 	 1.346969e-17 
5186.806152 	 5.343898e-16 	 1.342630e-17 
5187.999512 	 5.308802e-16 	 1.345928e-17 
5189.195801 	 5.328522e-16 	 1.343037e-17 
5190.389648 	 5.321572e-16 	 1.354365e-17 
5191.586426 	 5.356361e-16 	 1.343807e-17 
5192.780762 	 5.348922e-16 	 1.365208e-17 
5193.978027 	 5.387823e-16 	 1.346740e-17 
5195.172852 	 5.426257e-16 	 1.368238e-17 
5196.368164 	 5.382338e-16 	 1.353997e-17 
5197.566406 	 5.327677e-16 	 1.346719e-17 
5198.762207 	 5.288347e-16 	 1.343487e-17 
5199.960938 	 5.305711e-16 	 1.346609e-17 
5201.157227 	 5.232384e-16 	 1.327884e-17 
5202.356445 	 5.220357e-16 	 1.341765e-17 
5203.553223 	 5.380444e-16 	 1.352209e-17 
5204.750488 	 5.404697e-16 	 1.365631e-17 
5205.950684 	 5.300838e-16 	 1.343484e-17 
5207.148438 	 5.231804e-16 	 1.321546e-17 
5208.349121 	 5.331451e-16 	 1.347737e-17 
5209.547363 	 5.384132e-16 	 1.347855e-17 
5210.748535 	 5.265932e-16 	 1.338213e-17 
5211.947266 	 5.244446e-16 	 1.326499e-17 
5213.145996 	 5.025296e-16 	 1.302896e-17 
5214.348145 	 5.294258e-16 	 1.333203e-17 
5215.547852 	 5.440256e-16 	 1.361750e-17 
5216.750488 	 5.265260e-16 	 1.326214e-17 
5217.950684 	 5.109365e-16 	 1.312285e-17 
5219.153809 	 5.157742e-16 	 1.314047e-17 
5220.354492 	 5.231138e-16 	 1.324365e-17 
5221.555664 	 5.158145e-16 	 1.325657e-17 
5222.759766 	 5.129805e-16 	 1.298855e-17 
5223.960938 	 5.162963e-16 	 1.317779e-17 
5225.165527 	 5.160075e-16 	 1.309885e-17 
5226.367676 	 5.145325e-16 	 1.312966e-17 
5227.572754 	 5.077927e-16 	 1.300105e-17 
5228.775391 	 4.987258e-16 	 1.282848e-17 
5229.978516 	 5.028186e-16 	 1.284978e-17 
5231.184570 	 5.074688e-16 	 1.296118e-17 
5232.387695 	 5.049384e-16 	 1.289575e-17 
5233.594238 	 5.207497e-16 	 1.325200e-17 
5234.798340 	 5.265873e-16 	 1.343870e-17 
5236.005371 	 5.162196e-16 	 1.301542e-17 
5237.209961 	 5.152094e-16 	 1.328998e-17 
5238.415039 	 5.167250e-16 	 1.302956e-17 
5239.623047 	 5.127602e-16 	 1.320368e-17 
5240.828125 	 5.262282e-16 	 1.330631e-17 
5242.036621 	 5.171778e-16 	 1.325152e-17 
5243.242676 	 5.125674e-16 	 1.308415e-17 
5244.451660 	 5.220015e-16 	 1.324552e-17 
5245.658203 	 5.264509e-16 	 1.322689e-17 
5246.865234 	 5.184836e-16 	 1.320641e-17 
5248.074707 	 5.224769e-16 	 1.318819e-17 
5249.282227 	 5.106714e-16 	 1.302421e-17 
5250.492676 	 5.194184e-16 	 1.320450e-17 
5251.700684 	 5.175818e-16 	 1.308814e-17 
5252.911621 	 5.138238e-16 	 1.312352e-17 
5254.120117 	 5.233759e-16 	 1.317806e-17 
5255.328613 	 5.095643e-16 	 1.296506e-17 
5256.540527 	 5.001154e-16 	 1.288486e-17 
5257.750000 	 5.099814e-16 	 1.298586e-17 
5258.962402 	 5.167974e-16 	 1.314814e-17 
5260.172363 	 5.069907e-16 	 1.285493e-17 
5261.385254 	 4.925718e-16 	 1.274736e-17 
5262.595703 	 4.987613e-16 	 1.273821e-17 
5263.806152 	 5.159195e-16 	 1.297823e-17 
5265.020020 	 5.124141e-16 	 1.305650e-17 
5266.230957 	 5.118758e-16 	 1.288998e-17 
5267.445801 	 5.088673e-16 	 1.298796e-17 
5268.657227 	 4.985803e-16 	 1.275733e-17 
5269.872070 	 5.154468e-16 	 1.302981e-17 
5271.084473 	 5.111248e-16 	 1.298447e-17 
5272.297363 	 5.084503e-16 	 1.292868e-17 
5273.513184 	 5.082610e-16 	 1.291753e-17 
5274.726074 	 5.082518e-16 	 1.293112e-17 
5275.942383 	 5.060394e-16 	 1.289089e-17 
5277.156250 	 4.960877e-16 	 1.276336e-17 
5278.373047 	 4.935436e-16 	 1.270983e-17 
5279.587402 	 4.863720e-16 	 1.253664e-17 
5280.804688 	 4.880121e-16 	 1.260114e-17 
5282.019531 	 4.987020e-16 	 1.279526e-17 
5283.234863 	 5.145017e-16 	 1.304138e-17 
5284.453125 	 5.343959e-16 	 1.327939e-17 
5285.668945 	 4.987367e-16 	 1.288784e-17 
5286.887695 	 5.067344e-16 	 1.290399e-17 
5288.104004 	 5.093910e-16 	 1.290923e-17 
5289.323242 	 4.938410e-16 	 1.273939e-17 
5290.540039 	 4.971212e-16 	 1.275613e-17 
5291.757324 	 5.163809e-16 	 1.306249e-17 
5292.977539 	 5.035864e-16 	 1.287976e-17 
5294.195312 	 4.843980e-16 	 1.255402e-17 
5295.416016 	 4.871209e-16 	 1.256186e-17 
5296.634277 	 4.959938e-16 	 1.267998e-17 
5297.855469 	 4.918183e-16 	 1.266035e-17 
5299.074219 	 4.945634e-16 	 1.269893e-17 
5300.293457 	 4.861926e-16 	 1.255880e-17 
5301.515625 	 4.902114e-16 	 1.265605e-17 
5302.735352 	 4.944178e-16 	 1.265657e-17 
5303.958008 	 4.926977e-16 	 1.273565e-17 
5305.178223 	 4.886113e-16 	 1.247921e-17 
5306.401367 	 4.818951e-16 	 1.259524e-17 
5307.622070 	 4.863554e-16 	 1.248562e-17 
5308.843262 	 4.925010e-16 	 1.283980e-17 
5310.067383 	 4.927235e-16 	 1.248277e-17 
5311.289062 	 4.954610e-16 	 1.274592e-17 
5312.513672 	 5.007531e-16 	 1.272024e-17 
5313.735840 	 4.865055e-16 	 1.260321e-17 
5314.961426 	 4.816825e-16 	 1.247933e-17 
5316.184082 	 4.867079e-16 	 1.254691e-17 
5317.407227 	 4.919682e-16 	 1.256815e-17 
5318.633301 	 4.877297e-16 	 1.255301e-17 
5319.856934 	 4.850750e-16 	 1.246380e-17 
5321.083496 	 5.078379e-16 	 1.288892e-17 
5322.307617 	 4.928942e-16 	 1.262801e-17 
5323.534668 	 4.901099e-16 	 1.255742e-17 
5324.759766 	 4.932022e-16 	 1.262843e-17 
5325.984375 	 4.949590e-16 	 1.267648e-17 
5327.212891 	 4.999520e-16 	 1.278903e-17 
5328.437988 	 5.026384e-16 	 1.278087e-17 
5329.666992 	 4.947597e-16 	 1.267840e-17 
5330.893066 	 5.016737e-16 	 1.283385e-17 
5332.122070 	 4.845430e-16 	 1.239396e-17 
5333.349121 	 4.733929e-16 	 1.232073e-17 
5334.575684 	 4.992350e-16 	 1.267262e-17 
5335.806152 	 4.924428e-16 	 1.265474e-17 
5337.033691 	 4.870687e-16 	 1.243665e-17 
5338.264160 	 4.652194e-16 	 1.219004e-17 
5339.492188 	 4.675409e-16 	 1.216673e-17 
5340.723633 	 4.809997e-16 	 1.235529e-17 
5341.952148 	 4.788238e-16 	 1.239871e-17 
5343.181152 	 4.917820e-16 	 1.256630e-17 
5344.413086 	 4.667206e-16 	 1.208256e-17 
5345.642578 	 4.729957e-16 	 1.226321e-17 
5346.875488 	 4.701285e-16 	 1.216668e-17 
5348.105469 	 4.672537e-16 	 1.214881e-17 
5349.338867 	 4.871354e-16 	 1.240920e-17 
5350.569336 	 4.745892e-16 	 1.232746e-17 
5351.800293 	 4.787583e-16 	 1.235304e-17 
5353.034180 	 4.885602e-16 	 1.263173e-17 
5354.265625 	 4.897113e-16 	 1.235606e-17 
5355.500488 	 4.843502e-16 	 1.262961e-17 
5356.732422 	 4.841044e-16 	 1.236000e-17 
5357.967773 	 4.896414e-16 	 1.252352e-17 
5359.200195 	 4.739879e-16 	 1.238228e-17 
5360.433105 	 4.826986e-16 	 1.231807e-17 
5361.669434 	 4.844815e-16 	 1.245447e-17 
5362.902832 	 4.796954e-16 	 1.236259e-17 
5364.139160 	 4.841641e-16 	 1.242264e-17 
5365.373535 	 4.731870e-16 	 1.228399e-17 
5366.610840 	 4.869763e-16 	 1.249655e-17 
5367.845215 	 4.886269e-16 	 1.253577e-17 
5369.080078 	 4.777603e-16 	 1.224093e-17 
5370.318359 	 4.773988e-16 	 1.235492e-17 
5371.553711 	 4.876463e-16 	 1.241591e-17 
5372.792480 	 4.734461e-16 	 1.225618e-17 
5374.028320 	 4.812247e-16 	 1.230080e-17 
5375.267578 	 4.743803e-16 	 1.225054e-17 
5376.503906 	 4.616277e-16 	 1.200148e-17 
5377.744141 	 4.685840e-16 	 1.218062e-17 
5378.980957 	 4.859916e-16 	 1.233949e-17 
5380.218262 	 4.637640e-16 	 1.208044e-17 
5381.458984 	 4.520517e-16 	 1.187109e-17 
5382.697266 	 4.549601e-16 	 1.182756e-17 
5383.938477 	 4.618299e-16 	 1.202798e-17 
5385.176758 	 4.704240e-16 	 1.213002e-17 
5386.418945 	 4.782121e-16 	 1.229846e-17 
5387.657715 	 4.739034e-16 	 1.223491e-17 
5388.897461 	 4.765772e-16 	 1.234679e-17 
5390.140137 	 4.743043e-16 	 1.212803e-17 
5391.379883 	 4.700487e-16 	 1.224832e-17 
5392.623047 	 4.632876e-16 	 1.189370e-17 
5393.863770 	 4.577781e-16 	 1.199247e-17 
5395.107422 	 4.674753e-16 	 1.203695e-17 
5396.348633 	 4.577421e-16 	 1.196559e-17 
5397.590332 	 4.764587e-16 	 1.216235e-17 
5398.834961 	 4.681670e-16 	 1.204359e-17 
5400.076660 	 4.558705e-16 	 1.196695e-17 
5401.322266 	 4.778560e-16 	 1.219945e-17 
5402.564453 	 4.587142e-16 	 1.197029e-17 
5403.810547 	 4.640547e-16 	 1.205756e-17 
5405.053711 	 4.601482e-16 	 1.186110e-17 
5406.296875 	 4.522898e-16 	 1.187183e-17 
5407.543945 	 4.548748e-16 	 1.177732e-17 
5408.787598 	 4.612348e-16 	 1.192879e-17 
5410.035156 	 4.508160e-16 	 1.179121e-17 
5411.279785 	 4.587714e-16 	 1.190082e-17 
5412.527344 	 4.632005e-16 	 1.190441e-17 
5413.772461 	 4.519964e-16 	 1.186349e-17 
5415.018066 	 4.540951e-16 	 1.187081e-17 
5416.266602 	 4.761541e-16 	 1.217182e-17 
5417.512695 	 4.567001e-16 	 1.196622e-17 
5418.761719 	 4.588484e-16 	 1.189261e-17 
5420.008301 	 4.427545e-16 	 1.168629e-17 
5421.258301 	 4.515541e-16 	 1.180480e-17 
5422.505371 	 4.658302e-16 	 1.207572e-17 
5423.752930 	 4.497268e-16 	 1.175611e-17 
5425.003418 	 4.633994e-16 	 1.207470e-17 
5426.251465 	 4.733967e-16 	 1.225605e-17 
5427.502930 	 4.659946e-16 	 1.207696e-17 
5428.751465 	 4.650229e-16 	 1.208224e-17 
5430.003418 	 4.650912e-16 	 1.205622e-17 
5431.252441 	 4.550842e-16 	 1.195784e-17 
5432.501953 	 4.624430e-16 	 1.197274e-17 
5433.754883 	 4.573957e-16 	 1.189584e-17 
5435.004883 	 4.643403e-16 	 1.213603e-17 
5436.257812 	 4.560597e-16 	 1.175539e-17 
5437.508789 	 4.481922e-16 	 1.180588e-17 
5438.762695 	 4.634133e-16 	 1.197239e-17 
5440.013672 	 4.569810e-16 	 1.195239e-17 
5441.265137 	 4.646736e-16 	 1.206774e-17 
5442.520020 	 4.512984e-16 	 1.180369e-17 
5443.771973 	 4.543999e-16 	 1.190832e-17 
5445.027344 	 4.613064e-16 	 1.186108e-17 
5446.279785 	 4.480784e-16 	 1.175053e-17 
5447.535645 	 4.648576e-16 	 1.204165e-17 
5448.789062 	 4.404467e-16 	 1.159473e-17 
5450.042480 	 4.360269e-16 	 1.153816e-17 
5451.299316 	 4.467543e-16 	 1.163521e-17 
5452.553223 	 4.463300e-16 	 1.170195e-17 
5453.810547 	 4.395366e-16 	 1.157900e-17 
5455.065430 	 4.596168e-16 	 1.191883e-17 
5456.323242 	 4.511651e-16 	 1.182616e-17 
5457.578613 	 4.408210e-16 	 1.152854e-17 
5458.833984 	 4.401405e-16 	 1.160878e-17 
5460.092773 	 4.416346e-16 	 1.170459e-17 
5461.348633 	 4.397364e-16 	 1.190770e-17 
5462.608398 	 4.438868e-16 	 1.206074e-17 
5463.864746 	 4.462537e-16 	 1.209794e-17 
5465.125000 	 4.540479e-16 	 1.198130e-17 
5466.382324 	 4.483174e-16 	 1.178139e-17 
5467.639648 	 4.353960e-16 	 1.149943e-17 
5468.900391 	 4.402509e-16 	 1.164436e-17 
5470.158691 	 4.592089e-16 	 1.191062e-17 
5471.419922 	 4.558439e-16 	 1.186668e-17 
5472.678711 	 4.429150e-16 	 1.166975e-17 
5473.940430 	 4.428772e-16 	 1.157841e-17 
5475.199707 	 4.392618e-16 	 1.159024e-17 
5476.462402 	 4.281424e-16 	 1.129865e-17 
5477.722168 	 4.607374e-16 	 1.197096e-17 
5478.982422 	 4.397727e-16 	 1.166113e-17 
5480.246094 	 4.433314e-16 	 1.150637e-17 
5481.506836 	 4.525643e-16 	 1.179808e-17 
5482.770508 	 4.458320e-16 	 1.171559e-17 
5484.032227 	 4.407301e-16 	 1.160383e-17 
5485.296387 	 4.513974e-16 	 1.187828e-17 
5486.558594 	 4.275216e-16 	 1.125901e-17 
5487.820801 	 4.238027e-16 	 1.146190e-17 
5489.085938 	 4.462634e-16 	 1.162189e-17 
5490.349121 	 4.558025e-16 	 1.187315e-17 
5491.614746 	 4.374741e-16 	 1.160340e-17 
5492.878418 	 4.445482e-16 	 1.161149e-17 
5494.145020 	 4.400630e-16 	 1.157714e-17 
5495.408691 	 4.385850e-16 	 1.154309e-17 
5496.672852 	 4.445409e-16 	 1.166956e-17 
5497.940430 	 4.476328e-16 	 1.170911e-17 
5499.205566 	 4.413887e-16 	 1.163466e-17 
5500.473633 	 4.405748e-16 	 1.158317e-17 
5501.738770 	 4.517967e-16 	 1.171810e-17 
5503.007324 	 4.383222e-16 	 1.160205e-17 
5504.273438 	 4.399206e-16 	 1.154922e-17 
5505.539551 	 4.479528e-16 	 1.176975e-17 
5506.809570 	 4.319329e-16 	 1.139164e-17 
5508.076172 	 4.347535e-16 	 1.148640e-17 
5509.346191 	 4.326209e-16 	 1.143220e-17 
5510.613770 	 4.352470e-16 	 1.144572e-17 
5511.884277 	 4.333273e-16 	 1.144564e-17 
5513.152344 	 4.289939e-16 	 1.131745e-17 
5514.420898 	 4.327947e-16 	 1.148534e-17 
5515.692383 	 4.381704e-16 	 1.153786e-17 
5516.961426 	 4.421378e-16 	 1.165025e-17 
5518.233398 	 4.341593e-16 	 1.153275e-17 
5519.502930 	 4.302013e-16 	 1.138013e-17 
5520.775879 	 4.358204e-16 	 1.151791e-17 
5522.045898 	 4.392838e-16 	 1.153903e-17 
5523.315918 	 4.321900e-16 	 1.142448e-17 
5524.589844 	 4.265051e-16 	 1.133639e-17 
5525.860840 	 4.431982e-16 	 1.159421e-17 
5527.134766 	 4.426419e-16 	 1.168819e-17 
5528.406250 	 4.256384e-16 	 1.128692e-17 
5529.681152 	 4.212622e-16 	 1.120074e-17 
5530.953613 	 4.171694e-16 	 1.117921e-17 
5532.225586 	 4.405313e-16 	 1.145073e-17 
5533.501465 	 4.287899e-16 	 1.134526e-17 
5534.774414 	 4.246548e-16 	 1.129660e-17 
5536.050781 	 4.379914e-16 	 1.157051e-17 
5537.324219 	 4.347881e-16 	 1.140966e-17 
5538.601074 	 4.277589e-16 	 1.140121e-17 
5539.875488 	 4.423479e-16 	 1.162123e-17 
5541.149902 	 4.377130e-16 	 1.153333e-17 
5542.427734 	 4.319685e-16 	 1.146609e-17 
5543.702637 	 4.317105e-16 	 1.157903e-17 
5544.980957 	 4.294945e-16 	 1.145620e-17 
5546.256836 	 4.395827e-16 	 1.151629e-17 
5547.535645 	 4.188630e-16 	 1.145449e-17 
5548.811523 	 4.274455e-16 	 1.121315e-17 
5550.088379 	 4.306402e-16 	 1.146470e-17 
5551.368164 	 4.184374e-16 	 1.122636e-17 
5552.645020 	 4.183988e-16 	 1.120961e-17 
5553.925781 	 4.216821e-16 	 1.123628e-17 
5555.203125 	 4.269834e-16 	 1.129256e-17 
5556.484375 	 4.213812e-16 	 1.124715e-17 
5557.762695 	 4.237469e-16 	 1.124082e-17 
5559.041016 	 4.361674e-16 	 1.146226e-17 
5560.323242 	 4.385496e-16 	 1.148739e-17 
5561.602051 	 4.245976e-16 	 1.126571e-17 
5562.884766 	 4.219913e-16 	 1.110684e-17 
5564.164551 	 4.243664e-16 	 1.152390e-17 
5565.447266 	 4.274228e-16 	 1.122379e-17 
5566.728027 	 4.257518e-16 	 1.140265e-17 
5568.008301 	 4.205293e-16 	 1.122079e-17 
5569.292480 	 4.266860e-16 	 1.125456e-17 
5570.573730 	 4.224821e-16 	 1.119320e-17 
5571.857910 	 4.148151e-16 	 1.118777e-17 
5573.140137 	 4.171336e-16 	 1.115163e-17 
5574.425293 	 4.196456e-16 	 1.136549e-17 
5575.707520 	 4.070221e-16 	 1.290918e-17 
5576.993164 	 4.015963e-16 	 2.110159e-17 
5578.276367 	 4.352458e-16 	 2.777329e-17 
5579.559570 	 4.177102e-16 	 2.550833e-17 
5580.846191 	 4.173103e-16 	 1.902885e-17 
5582.129883 	 4.313756e-16 	 1.479388e-17 
5583.416992 	 4.052295e-16 	 1.195696e-17 
5584.701660 	 4.105265e-16 	 1.101023e-17 
5585.989258 	 4.243624e-16 	 1.116802e-17 
5587.274414 	 4.083587e-16 	 1.096655e-17 
5588.560059 	 4.053530e-16 	 1.094962e-17 
5589.848633 	 4.196109e-16 	 1.114676e-17 
5591.134766 	 4.203715e-16 	 1.124399e-17 
5592.423828 	 4.246023e-16 	 1.127599e-17 
5593.710449 	 4.169384e-16 	 1.123928e-17 
5595.000488 	 4.251840e-16 	 1.117845e-17 
5596.287598 	 4.259611e-16 	 1.130076e-17 
5597.574707 	 4.167340e-16 	 1.105580e-17 
5598.865723 	 4.149058e-16 	 1.112947e-17 
5600.153809 	 4.070233e-16 	 1.103567e-17 
5601.444824 	 4.109800e-16 	 1.088248e-17 
5602.733398 	 4.042881e-16 	 1.098908e-17 
5604.025391 	 4.093512e-16 	 1.093348e-17 
5605.314941 	 4.171585e-16 	 1.119533e-17 
5606.604492 	 4.055434e-16 	 1.099174e-17 
5607.896973 	 4.105645e-16 	 1.118325e-17 
5609.187012 	 4.112181e-16 	 1.119589e-17 
5610.480469 	 4.057927e-16 	 1.085761e-17 
5611.771484 	 4.050718e-16 	 1.091717e-17 
5613.065430 	 4.125202e-16 	 1.106761e-17 
5614.356934 	 4.176285e-16 	 1.107129e-17 
5615.648438 	 4.071027e-16 	 1.098318e-17 
5616.943359 	 4.027777e-16 	 1.086266e-17 
5618.235352 	 4.064068e-16 	 1.092074e-17 
5619.530762 	 4.127004e-16 	 1.098224e-17 
5620.823730 	 4.134307e-16 	 1.101986e-17 
5622.120117 	 4.035753e-16 	 1.083715e-17 
5623.413086 	 3.939548e-16 	 1.079363e-17 
5624.707031 	 4.105438e-16 	 1.105546e-17 
5626.003906 	 3.935976e-16 	 1.074567e-17 
5627.298340 	 3.921099e-16 	 1.074929e-17 
5628.595703 	 4.007177e-16 	 1.073085e-17 
5629.890625 	 3.831519e-16 	 1.057974e-17 
5631.188965 	 4.075685e-16 	 1.091824e-17 
5632.484375 	 4.115956e-16 	 1.096532e-17 
5633.780273 	 4.173486e-16 	 1.125666e-17 
5635.079102 	 4.091432e-16 	 1.090459e-17 
5636.375488 	 4.019423e-16 	 1.102383e-17 
5637.675293 	 4.196257e-16 	 1.115385e-17 
5638.972168 	 4.165350e-16 	 1.116338e-17 
5640.272461 	 4.151574e-16 	 1.119909e-17 
5641.570312 	 4.138910e-16 	 1.099337e-17 
5642.868164 	 4.101551e-16 	 1.119927e-17 
5644.169434 	 4.084929e-16 	 1.092110e-17 
5645.467773 	 4.110276e-16 	 1.103014e-17 
5646.769531 	 4.055231e-16 	 1.094560e-17 
5648.068359 	 3.951922e-16 	 1.080665e-17 
5649.371094 	 3.977323e-16 	 1.077734e-17 
5650.670410 	 4.083052e-16 	 1.102027e-17 
5651.970703 	 4.046804e-16 	 1.083077e-17 
5653.273926 	 3.888400e-16 	 1.067631e-17 
5654.574219 	 4.101370e-16 	 1.088534e-17 
5655.878418 	 4.012843e-16 	 1.082323e-17 
5657.179688 	 3.950597e-16 	 1.085968e-17 
5658.483887 	 4.037252e-16 	 1.082099e-17 
5659.785645 	 4.067639e-16 	 1.097722e-17 
5661.087891 	 3.951043e-16 	 1.078956e-17 
5662.393066 	 4.064581e-16 	 1.085591e-17 
5663.695801 	 3.969322e-16 	 1.081211e-17 
5665.001953 	 3.936936e-16 	 1.069624e-17 
5666.305176 	 4.028656e-16 	 1.099563e-17 
5667.611816 	 4.021054e-16 	 1.087628e-17 
5668.915527 	 3.825594e-16 	 1.059740e-17 
5670.219727 	 3.876990e-16 	 1.066595e-17 
5671.527344 	 4.003792e-16 	 1.093457e-17 
5672.832031 	 3.976981e-16 	 1.078322e-17 
5674.140137 	 3.948042e-16 	 1.111720e-17 
5675.445312 	 3.965480e-16 	 1.073936e-17 
5676.753906 	 3.926985e-16 	 1.091594e-17 
5678.060059 	 3.902675e-16 	 1.080990e-17 
5679.369629 	 3.924788e-16 	 1.076201e-17 
5680.675781 	 3.940511e-16 	 1.076294e-17 
5681.982910 	 4.026373e-16 	 1.112113e-17 
5683.292969 	 4.081723e-16 	 1.103125e-17 
5684.600586 	 3.989362e-16 	 1.108539e-17 
5685.911133 	 3.999067e-16 	 1.108368e-17 
5687.219238 	 3.898356e-16 	 1.099518e-17 
5688.530762 	 3.873477e-16 	 1.104893e-17 
5689.839355 	 4.052612e-16 	 1.119645e-17 
5691.148438 	 4.098612e-16 	 1.148654e-17 
5692.460938 	 3.826420e-16 	 1.086561e-17 
5693.770508 	 3.988810e-16 	 1.096439e-17 
5695.083496 	 3.802912e-16 	 1.079240e-17 
5696.393555 	 3.881127e-16 	 1.080110e-17 
5697.707031 	 4.000105e-16 	 1.093192e-17 
5699.017578 	 3.947969e-16 	 1.096380e-17 
5700.328613 	 3.888785e-16 	 1.080983e-17 
5701.643066 	 3.886703e-16 	 1.080658e-17 
5702.955078 	 3.883626e-16 	 1.080231e-17 
5704.270020 	 3.908967e-16 	 1.075363e-17 
5705.582520 	 3.930165e-16 	 1.084168e-17 
5706.897949 	 3.877072e-16 	 1.068029e-17 
5708.210938 	 3.799781e-16 	 1.057531e-17 
5709.523926 	 3.918350e-16 	 1.076932e-17 
5710.840820 	 3.853849e-16 	 1.073105e-17 
5712.154297 	 3.871809e-16 	 1.079043e-17 
5713.471680 	 3.870765e-16 	 1.068946e-17 
5714.786133 	 3.867514e-16 	 1.077720e-17 
5716.104004 	 3.970844e-16 	 1.092920e-17 
5717.418945 	 3.913102e-16 	 1.092289e-17 
5718.733887 	 3.902407e-16 	 1.078208e-17 
5720.052734 	 3.860211e-16 	 1.074005e-17 
5721.368652 	 3.743111e-16 	 1.046584e-17 
5722.687988 	 3.748596e-16 	 1.053166e-17 
5724.004395 	 3.933506e-16 	 1.091969e-17 
5725.324219 	 3.788858e-16 	 1.061541e-17 
5726.641602 	 3.920495e-16 	 1.076394e-17 
5727.958984 	 3.865760e-16 	 1.084251e-17 
5729.279785 	 3.816898e-16 	 1.056845e-17 
5730.597656 	 3.827333e-16 	 1.086778e-17 
5731.919434 	 3.740057e-16 	 1.044913e-17 
5733.237793 	 3.841396e-16 	 1.066775e-17 
5734.560059 	 3.754783e-16 	 1.059952e-17 
5735.879395 	 3.750727e-16 	 1.049586e-17 
5737.198730 	 3.843071e-16 	 1.073688e-17 
5738.521484 	 3.908900e-16 	 1.083220e-17 
5739.841797 	 3.882783e-16 	 1.091496e-17 
5741.165527 	 3.815641e-16 	 1.068693e-17 
5742.486328 	 3.776841e-16 	 1.063382e-17 
5743.810547 	 3.758828e-16 	 1.045106e-17 
5745.131836 	 3.678024e-16 	 1.044221e-17 
5746.453613 	 3.653961e-16 	 1.030793e-17 
5747.778320 	 3.800792e-16 	 1.057212e-17 
5749.100586 	 3.804893e-16 	 1.070371e-17 
5750.426758 	 3.908080e-16 	 1.076552e-17 
5751.749512 	 3.723946e-16 	 1.048509e-17 
5753.075684 	 3.682160e-16 	 1.038490e-17 
5754.399414 	 3.811275e-16 	 1.068967e-17 
5755.723145 	 3.736269e-16 	 1.054042e-17 
5757.050293 	 3.798424e-16 	 1.058762e-17 
5758.374512 	 3.753507e-16 	 1.057369e-17 
5759.702637 	 3.751914e-16 	 1.057630e-17 
5761.027344 	 3.717120e-16 	 1.043962e-17 
5762.355957 	 3.701592e-16 	 1.053626e-17 
5763.681641 	 3.817917e-16 	 1.066992e-17 
5765.007812 	 3.785535e-16 	 1.064128e-17 
5766.336914 	 3.639399e-16 	 1.047688e-17 
5767.663574 	 3.756077e-16 	 1.055965e-17 
5768.993652 	 3.773362e-16 	 1.073803e-17 
5770.320801 	 3.706895e-16 	 1.070331e-17 
5771.651367 	 3.873465e-16 	 1.091863e-17 
5772.979004 	 3.791731e-16 	 1.075235e-17 
5774.307129 	 3.648723e-16 	 1.039963e-17 
5775.638672 	 3.628522e-16 	 1.053725e-17 
5776.967285 	 3.666921e-16 	 1.042453e-17 
5778.299316 	 3.711321e-16 	 1.051377e-17 
5779.628906 	 3.758375e-16 	 1.059237e-17 
5780.961426 	 3.720150e-16 	 1.050183e-17 
5782.291504 	 3.752794e-16 	 1.063612e-17 
5783.625000 	 3.786223e-16 	 1.051959e-17 
5784.955566 	 3.776329e-16 	 1.066312e-17 
5786.286133 	 3.742180e-16 	 1.058417e-17 
5787.620605 	 3.759074e-16 	 1.066199e-17 
5788.952148 	 3.858451e-16 	 1.079087e-17 
5790.287109 	 3.640531e-16 	 1.063722e-17 
5791.619141 	 3.736276e-16 	 1.055115e-17 
5792.954590 	 3.786685e-16 	 1.074498e-17 
5794.287109 	 3.638783e-16 	 1.056599e-17 
5795.620117 	 3.650913e-16 	 1.041183e-17 
